,pc_brand,pc_model,elt_condition,elt_warranty,desktop_screen_size,pc_cpu,pc_ram,pc_vga,pc_drive_capacity,elt_origin,classify,price (VND),pc_cpu_label
922,desktop,desktop,Mới,>12 tháng,Không bán kèm màn hình,Intel Core i5,16 GB,AMD,256 GB,Việt Nam,desktop,11900000.0,Intel
923,desktop,desktop,Đã sử dụng (qua sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,500 GB,Nước khác,desktop,1800000.0,Intel
924,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,16 GB,Onboard,256 GB,Nước khác,desktop,3800000.0,Intel
925,desktop,desktop,Mới,7-12 tháng,Không bán kèm màn hình,Intel Xeon,32 GB,NVIDIA,128 GB,Việt Nam,desktop,5200000.0,Intel
926,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,128 GB,Nước khác,desktop,9500000.0,Intel
927,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i3,8 GB,Onboard,256 GB,Nước khác,desktop,4490000.0,Intel
928,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,17 - 18.9 inch,Intel Pentium,4 GB,Onboard,250 GB,Nước khác,desktop,850000.0,Intel
929,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i3,8 GB,Onboard,250 GB,Nước khác,desktop,2500000.0,Intel
930,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i3,16 GB,NVIDIA,250 GB,Việt Nam,desktop,5500000.0,Intel
931,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,17 - 18.9 inch,Intel Pentium,4 GB,Onboard,128 GB,Việt Nam,desktop,1299000.0,Intel
932,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,NVIDIA,128 GB,Nước khác,desktop,2500000.0,Intel
933,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i3,4 GB,NVIDIA,128 GB,Nước khác,desktop,2000000.0,Intel
934,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i5,4 GB,Onboard,500 GB,Nước khác,desktop,2000000.0,Intel
935,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core i3,8 GB,Onboard,256 GB,Nước khác,desktop,4650000.0,Intel
936,desktop,desktop,Mới,3 tháng,Không bán kèm màn hình,Intel Xeon,8 GB,NVIDIA,256 GB,Việt Nam,desktop,5500000.0,Intel
937,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i3,8 GB,Onboard,128 GB,Nước khác,desktop,3200000.0,Intel
938,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Intel Core i3,8 GB,NVIDIA,128 GB,Nước khác,desktop,4900000.0,Intel
939,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i5,16 GB,Onboard,256 GB,Nước khác,desktop,23900000.0,Intel
940,desktop,desktop,Đã sử dụng (qua sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,128 GB,Nước khác,desktop,250000.0,Intel
941,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,AMD,8 GB,Onboard,128 GB,Nước khác,desktop,2500000.0,AMD
942,desktop,desktop,Mới,>12 tháng,Không bán kèm màn hình,Intel Core i9,32 GB,NVIDIA,512 GB,Việt Nam,desktop,17990000.0,Intel
943,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,>= 21 inch,Intel Core i5,8 GB,Onboard,500 GB,Nước khác,desktop,3800000.0,Intel
944,desktop,desktop,Mới,>12 tháng,>= 21 inch,Intel Core i5,16 GB,NVIDIA,> 1 TB,Việt Nam,desktop,12500000.0,Intel
945,desktop,desktop,Mới,Hết bảo hành,Không bán kèm màn hình,Intel Xeon,> 32GB,NVIDIA,1 TB,Nước khác,desktop,15000000.0,Intel
946,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i5,8 GB,NVIDIA,500 GB,Việt Nam,desktop,320000.0,Intel
947,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i3,8 GB,Onboard,512 GB,Nước khác,desktop,3100000.0,Intel
948,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i3,16 GB,NVIDIA,250 GB,Việt Nam,desktop,9800000.0,Intel
949,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,> 1 TB,Nước khác,desktop,10000000.0,Intel
950,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i3,8 GB,Onboard,< 128 GB,Việt Nam,desktop,10000000.0,Intel
951,desktop,desktop,Đã sử dụng (chưa sửa chữa),>12 tháng,19 - 20.9 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Việt Nam,desktop,7300000.0,Intel
952,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i3,16 GB,NVIDIA,256 GB,Việt Nam,desktop,5200000.0,Intel
953,desktop,desktop,Đã sử dụng (qua sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core i5,4 GB,Onboard,500 GB,Nước khác,desktop,2000000.0,Intel
954,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,desktop,4000000.0,Intel
955,desktop,desktop,Đã sử dụng (chưa sửa chữa),>12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Nước khác,desktop,7000000.0,Intel
956,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Xeon,16 GB,Onboard,128 GB,Việt Nam,desktop,6900000.0,Intel
957,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,19 - 20.9 inch,Intel Celeron,4 GB,Onboard,128 GB,Việt Nam,desktop,2300000.0,Intel
958,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i3,4 GB,Onboard,128 GB,Nước khác,desktop,2100000.0,Intel
959,desktop,desktop,Mới,Hết bảo hành,>= 21 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Nước khác,desktop,4500000.0,Intel
960,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i5,8 GB,NVIDIA,250 GB,Nước khác,desktop,3200000.0,Intel
961,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,128 GB,Nước khác,desktop,2500000.0,Intel
962,desktop,desktop,Đã sử dụng (chưa sửa chữa),7-12 tháng,>= 21 inch,Intel Core i5,8 GB,Onboard,128 GB,Việt Nam,desktop,6500000.0,Intel
963,desktop,desktop,Đã sử dụng (qua sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i7,8 GB,NVIDIA,128 GB,Nước khác,desktop,2500000.0,Intel
964,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Xeon,8 GB,Onboard,256 GB,Nước khác,desktop,4000000.0,Intel
965,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,17 - 18.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Nước khác,desktop,2900000.0,Intel
966,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,17 - 18.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Đài Loan,desktop,2500000.0,Intel
967,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Xeon,> 32GB,NVIDIA,256 GB,Nước khác,desktop,9600000.0,Intel
968,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Xeon,16 GB,Onboard,256 GB,Mỹ,desktop,2999000.0,Intel
969,desktop,desktop,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Nước khác,desktop,8600000.0,Intel
970,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Xeon,> 32GB,NVIDIA,256 GB,Nước khác,desktop,7300000.0,Intel
971,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i7,16 GB,Onboard,> 1 TB,Việt Nam,desktop,6200000.0,Intel
972,desktop,desktop,Mới,Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,NVIDIA,128 GB,Nước khác,desktop,6350000.0,Intel
973,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,2 GB,Onboard,128 GB,Nước khác,desktop,1800000.0,Intel
974,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i7,8 GB,NVIDIA,128 GB,Nước khác,desktop,3450000.0,Intel
975,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i7,8 GB,NVIDIA,128 GB,Nước khác,desktop,3300000.0,Intel
976,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Xeon,16 GB,NVIDIA,256 GB,Nước khác,desktop,5650000.0,Intel
977,desktop,desktop,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,< 128 GB,Nước khác,desktop,4000000.0,Intel
978,desktop,desktop,Mới,>12 tháng,>= 21 inch,Intel Core i5,16 GB,NVIDIA,256 GB,Việt Nam,desktop,8500000.0,Intel
979,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,17 - 18.9 inch,Intel Core i5,8 GB,NVIDIA,< 128 GB,Việt Nam,desktop,1900000.0,Intel
980,desktop,desktop,Đã sử dụng (chưa sửa chữa),7-12 tháng,Không bán kèm màn hình,Intel Xeon,32 GB,NVIDIA,512 GB,Nhật Bản,desktop,11500000.0,Intel
981,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i5,8 GB,AMD,128 GB,Nhật Bản,desktop,15000000.0,Intel
982,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i3,4 GB,Onboard,256 GB,Nhật Bản,desktop,2200000.0,Intel
983,desktop,desktop,Đã sử dụng (chưa sửa chữa),7-12 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,256 GB,Việt Nam,desktop,11900000.0,Intel
984,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Intel Core i3,8 GB,Onboard,256 GB,Nước khác,desktop,2600000.0,Intel
985,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i3,4 GB,Onboard,128 GB,Việt Nam,desktop,900000.0,Intel
986,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i7,32 GB,NVIDIA,1 TB,Nước khác,desktop,18800000.0,Intel
987,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i5,16 GB,NVIDIA,256 GB,Việt Nam,desktop,7300000.0,Intel
988,desktop,desktop,Đã sử dụng (chưa sửa chữa),>12 tháng,Không bán kèm màn hình,Intel Xeon,> 32GB,NVIDIA,512 GB,Nước khác,desktop,8600000.0,Intel
989,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,< 128 GB,Nước khác,desktop,4000000.0,Intel
990,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,19 - 20.9 inch,Intel Core i5,8 GB,Onboard,< 128 GB,Nước khác,desktop,4800000.0,Intel
991,desktop,desktop,Mới,4-6 tháng,>= 21 inch,Intel Core i5,32 GB,NVIDIA,128 GB,Trung Quốc,desktop,4000000.0,Intel
992,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Xeon,32 GB,AMD,250 GB,Nhật Bản,desktop,5500000.0,Intel
993,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i5,16 GB,NVIDIA,500 GB,Nước khác,desktop,11000000.0,Intel
994,desktop,desktop,Đã sử dụng (chưa sửa chữa),7-12 tháng,Không bán kèm màn hình,Intel Core i5,4 GB,Onboard,128 GB,Nước khác,desktop,3750000.0,Intel
995,desktop,desktop,Mới,Còn bảo hành,>= 21 inch,Intel Core i5,16 GB,NVIDIA,256 GB,Việt Nam,desktop,13450000.0,Intel
996,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i5,8 GB,Onboard,128 GB,Trung Quốc,desktop,4000000.0,Intel
997,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core 2 Duo,1 GB,Onboard,128 GB,Nước khác,desktop,1500000.0,Intel
998,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Xeon,32 GB,NVIDIA,256 GB,Nước khác,desktop,4200000.0,Intel
999,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i3,8 GB,Onboard,256 GB,Nước khác,desktop,4999000.0,Intel
1000,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Ryzen 5,16 GB,AMD,256 GB,Mỹ,desktop,6900000.0,AMD
1001,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i5,8 GB,Onboard,128 GB,Việt Nam,desktop,2200000.0,Intel
1002,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i3,8 GB,Onboard,500 GB,Nước khác,desktop,1100000.0,Intel
1003,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Xeon,8 GB,NVIDIA,< 128 GB,Việt Nam,desktop,3500000.0,Intel
1004,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,17 - 18.9 inch,Intel Core 2 Duo,2 GB,Onboard,250 GB,Nước khác,desktop,500000.0,Intel
1005,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core i5,4 GB,Onboard,500 GB,Nước khác,desktop,1500000.0,Intel
1006,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i3,16 GB,NVIDIA,< 128 GB,Nước khác,desktop,4000000.0,Intel
1007,desktop,desktop,Mới,Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,NVIDIA,250 GB,Việt Nam,desktop,3600000.0,Intel
1008,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,16 GB,NVIDIA,256 GB,Nước khác,desktop,9000000.0,Intel
1009,desktop,desktop,Mới,Còn bảo hành,>= 21 inch,Intel Core i5,8 GB,AMD,256 GB,Việt Nam,desktop,7500000.0,Intel
1010,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i7,32 GB,Onboard,1 TB,Mỹ,desktop,11000000.0,Intel
1011,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,NVIDIA,500 GB,Nước khác,desktop,9650000.0,Intel
1012,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Xeon,8 GB,NVIDIA,500 GB,Nước khác,desktop,2500000.0,Intel
1013,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i5,8 GB,Onboard,1 TB,Nhật Bản,desktop,4900000.0,Intel
1014,desktop,desktop,Mới,7-12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Việt Nam,desktop,8500000.0,Intel
1015,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i5,16 GB,AMD,512 GB,Nước khác,desktop,7999999.0,Intel
1016,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Intel Xeon,32 GB,NVIDIA,256 GB,Nhật Bản,desktop,7700000.0,Intel
1017,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,128 GB,Việt Nam,desktop,3000000.0,Intel
1018,desktop,desktop,Mới,>12 tháng,>= 21 inch,Intel Xeon,> 32GB,NVIDIA,500 GB,Việt Nam,desktop,10500000.0,Intel
1019,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Nước khác,desktop,6800000.0,Intel
1020,desktop,desktop,Đã sử dụng (chưa sửa chữa),7-12 tháng,Không bán kèm màn hình,Intel Core i5,4 GB,Onboard,128 GB,Trung Quốc,desktop,2550000.0,Intel
1021,desktop,desktop,Mới,Còn bảo hành,>= 21 inch,Intel Core i5,16 GB,NVIDIA,500 GB,Việt Nam,desktop,18800000.0,Intel
1022,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,19 - 20.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Việt Nam,desktop,2150000.0,Intel
1023,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,128 GB,Nước khác,desktop,1100000.0,Intel
1024,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,128 GB,Nước khác,desktop,1300000.0,Intel
1025,desktop,desktop,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Intel Core i5,4 GB,Onboard,128 GB,Mỹ,desktop,990000.0,Intel
1026,desktop,desktop,Mới,Hết bảo hành,Không bán kèm màn hình,Intel Core i5,16 GB,NVIDIA,256 GB,Nước khác,desktop,9650000.0,Intel
1027,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Nước khác,desktop,2500000.0,Intel
1028,desktop,desktop,Mới,Hết bảo hành,>= 21 inch,Intel Core i5,8 GB,NVIDIA,< 128 GB,Việt Nam,desktop,4200000.0,Intel
1029,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i3,16 GB,NVIDIA,256 GB,Nước khác,desktop,9000000.0,Intel
1030,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i3,8 GB,Onboard,250 GB,Nước khác,desktop,10000000.0,Intel
1031,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i7,16 GB,NVIDIA,250 GB,Nước khác,desktop,27000000.0,Intel
1032,desktop,desktop,Mới,Còn bảo hành,>= 21 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Việt Nam,desktop,9600000.0,Intel
1033,desktop,desktop,Đã sử dụng (chưa sửa chữa),>12 tháng,Không bán kèm màn hình,Intel Core i3,8 GB,Onboard,128 GB,Việt Nam,desktop,4600000.0,Intel
1034,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i3,8 GB,NVIDIA,250 GB,Nước khác,desktop,4600000.0,Intel
1035,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Pentium,4 GB,Onboard,< 128 GB,Nước khác,desktop,3000000.0,Intel
1036,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Việt Nam,desktop,2200000.0,Intel
1037,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,desktop,1600000.0,Intel
1038,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i5,16 GB,Onboard,256 GB,Mỹ,desktop,3800000.0,Intel
1039,desktop,desktop,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i7,16 GB,Onboard,256 GB,Việt Nam,desktop,2450000.0,Intel
1040,desktop,desktop,Đã sử dụng (chưa sửa chữa),>12 tháng,>= 21 inch,Intel Xeon,8 GB,AMD,256 GB,Nhật Bản,desktop,6000000.0,Intel
1041,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i5,16 GB,Onboard,256 GB,Mỹ,desktop,3500000.0,Intel
1042,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Xeon,> 32GB,NVIDIA,256 GB,Nước khác,desktop,5000000.0,Intel
1043,desktop,desktop,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i7,8 GB,Onboard,128 GB,Nước khác,desktop,21300000.0,Intel
1044,desktop,desktop,Mới,7-12 tháng,Không bán kèm màn hình,Intel Xeon,> 32GB,NVIDIA,256 GB,Nước khác,desktop,6950000.0,Intel
1045,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Xeon,8 GB,Onboard,< 128 GB,Việt Nam,desktop,700000.0,Intel
1046,desktop,desktop,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Xeon,32 GB,NVIDIA,256 GB,Nước khác,desktop,8600000.0,Intel
1047,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i7,16 GB,Onboard,1 TB,Nước khác,desktop,4500000.0,Intel
1048,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Pentium,4 GB,Onboard,128 GB,Nước khác,desktop,1600000.0,Intel
1049,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,500 GB,Nước khác,desktop,3000000.0,Intel
1050,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Xeon,> 32GB,Onboard,512 GB,Nước khác,desktop,9999999.0,Intel
1051,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i3,8 GB,Onboard,< 128 GB,Nước khác,desktop,3500000.0,Intel
1052,desktop,desktop,Mới,7-12 tháng,Không bán kèm màn hình,Intel Xeon,32 GB,NVIDIA,128 GB,Việt Nam,desktop,4700000.0,Intel
1053,desktop,desktop,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i3,8 GB,NVIDIA,256 GB,Việt Nam,desktop,4500000.0,Intel
